timestamp,B1,B2,D1,D2,F1,F2,H1,H2
2022/10/26-17:53:00,1072.89624,1345.365356,1078.794678,944.5540771,1011.480225,906.3968506,879.87146,755.0308228
2022/10/26-17:53:30,1070.653198,1344.124878,1077.006348,943.3343506,1012.580872,906.2369385,878.0828857,755.458313
2022/10/26-17:54:00,1069.249878,1343.438354,1075.670654,942.8591309,1012.310669,905.8656616,876.4470825,754.8289185
2022/10/26-17:54:30,1069.371094,1342.156128,1073.63562,939.4039307,1012.44519,906.324646,873.2828979,754.8739624
2022/10/26-17:55:00,1069.621948,1340.960571,1074.126587,938.8846436,1010.713318,904.940979,873.4437866,753.3319702
2022/10/26-17:55:30,1070.364868,1340.429443,1077.501831,936.8331299,1011.022095,905.5681152,874.0808716,748.9282227
2022/10/26-17:56:00,1069.828369,1338.404541,1079.683472,939.9768066,1011.719788,903.5541382,872.9234619,749.6741333
2022/10/26-17:56:30,1068.708984,1337.196289,1079.123169,948.7011719,1012.44519,902.5390625,872.9672241,751.2006226
2022/10/26-17:57:00,1066.46582,1335.413086,1077.384399,958.4420166,1012.442749,904.0134277,871.1451416,750.2471924
2022/10/26-17:57:30,1065.722412,1330.626221,1077.257446,974.3499756,1013.447571,905.741333,866.6948853,751.282959
2022/10/26-17:58:00,1064.953979,1329.480469,1075.606201,971.0142822,1011.264587,904.5958252,868.9147339,749.7058716
2022/10/26-17:58:30,1063.800171,1327.394775,1074.909058,972.3717041,1013.173035,903.5325317,869.0030518,751.414917
2022/10/26-17:59:00,1063.665771,1326.282349,1074.908813,980.3132324,1011.763306,904.7341919,869.255249,753.1723022
2022/10/26-17:59:30,1063.262573,1326.246582,1075.185791,977.4158936,1009.819092,904.1517334,869.0733643,754.9596558
2022/10/26-18:00:00,1064.360107,1325.724854,1074.839966,970.0917969,1008.031433,900.0751343,865.6702881,755.0834961
2022/10/26-18:00:30,1060.770386,1324.234497,1074.116211,968.4472656,1008.762878,898.4080811,866.6282959,755.4243164
2022/10/26-18:01:00,1058.0448,1325.574707,1074.447876,974.4932861,1008.641602,896.9840088,868.9506836,755.1612549
2022/10/26-18:01:30,1055.738647,1323.82666,1071.898682,980.4044189,1006.779602,897.2597656,871.3518677,754.1360474
2022/10/26-18:02:00,1053.391968,1323.9198,1073.102661,981.8699951,1007.503906,897.397522,875.0736084,755.1685181
2022/10/26-18:02:30,1053.596924,1326.197266,1069.670166,982.1052246,1006.804626,897.5922852,873.2106323,753.5684204
2022/10/26-18:03:00,1052.339478,1328.191528,1066.577881,982.6469727,1008.189026,900.5899658,873.651001,753.3230591
2022/10/26-18:03:30,1050.15918,1328.303589,1064.278809,986.6256104,1008.356201,899.4328003,874.5716553,753.9806519
2022/10/26-18:04:00,1051.307129,1328.410278,1065.341553,981.239624,1011.573914,901.1038818,873.3205566,755.3376465
2022/10/26-18:04:30,1052.794312,1328.283936,1064.13855,961.5926514,1014.002502,902.802124,875.4603882,753.4855957
2022/10/26-18:05:00,1053.098755,1327.290405,1063.171997,968.9569092,1015.420044,904.3250122,871.8845825,752.5774536
2022/10/26-18:05:30,1056.69104,1327.426514,1065.921387,972.8056641,1015.983521,908.0402222,871.7166748,751.6119385
2022/10/26-18:06:00,1061.352173,1328.326172,1067.373291,970.7260742,1017.219482,906.4936523,871.7146606,752.4054565
2022/10/26-18:06:30,1066.994629,1331.610474,1068.440186,971.546875,1017.769836,905.6556396,868.1085815,752.2967529
2022/10/26-18:07:00,1070.987915,1345.010132,1071.374878,971.526123,1018.280945,904.1807861,868.9556274,754.4642334
2022/10/26-18:07:30,1075.244141,1371.861206,1077.287231,966.4785156,1019.785339,902.5042725,867.8101196,754.7079468
2022/10/26-18:08:00,1078.343628,1363.21106,1082.019653,968.1317139,1019.255493,907.132019,866.6912842,755.7079468
2022/10/26-18:08:30,1079.265259,1355.55835,1083.791016,972.4782715,1019.204773,906.3621826,863.6929321,756.4378052
2022/10/26-18:09:00,1080.109375,1354.284424,1084.129272,993.8486328,1017.859497,905.4140015,866.4193726,753.7813721
2022/10/26-18:09:30,1080.495239,1352.616089,1084.6604,985.0561523,1016.729309,906.4883423,866.5292358,753.3734741
2022/10/26-18:10:00,1079.283936,1345.129761,1082.220947,977.3479004,1016.515869,909.0197754,868.2102051,752.157959
2022/10/26-18:10:30,1078.592773,1341.460083,1081.459229,973.0960693,1016.072754,908.2130127,868.8984375,751.4872437
2022/10/26-18:11:00,1077.037231,1337.266357,1080.855225,990.1126709,1015.998047,909.5565796,869.4766846,750.5456543
2022/10/26-18:11:30,1073.109863,1334.015991,1078.462158,1000.877197,1013.894775,905.9837646,872.3604126,747.6287231
2022/10/26-18:12:00,1070.782104,1329.203857,1073.922241,1005.017456,1012.198486,904.6029663,872.84552,744.87854
2022/10/26-18:12:30,1069.679199,1325.014648,1072.167603,991.9719238,1011.365784,906.079895,869.960022,744.8268433
2022/10/26-18:13:00,1068.406128,1322.713135,1071.578369,992.9465332,1009.787476,905.1019287,870.4992676,744.1704102
2022/10/26-18:13:30,1067.462158,1319.472168,1072.354004,989.0894775,1007.444336,910.1334839,870.7897339,744.0731201
2022/10/26-18:14:00,1066.66394,1315.353149,1073.874512,983.4956055,1007.684143,913.4596558,869.949646,745.0293579
2022/10/26-18:14:30,1068.366089,1313.438232,1074.525635,975.7580566,1008.635071,918.0020142,870.7352905,747.1228027
2022/10/26-18:15:00,1065.664185,1312.726196,1075.520142,970.7595215,1011.173584,919.6950684,868.8468628,748.8823242
2022/10/26-18:15:30,1064.348999,1315.669189,1073.497925,970.1973877,1013.015015,917.6809082,868.1261597,748.5841064
2022/10/26-18:16:00,1066.754639,1317.606934,1076.741455,978.0424805,1014.435181,917.1027222,868.4625244,747.612793
2022/10/26-18:16:30,1066.172974,1317.76001,1077.504883,980.1798096,1013.368042,920.2653809,869.9332886,748.911438
2022/10/26-18:17:00,1065.651611,1316.619263,1076.885254,973.0130615,1014.110046,922.0330811,870.9608154,749.8520508
2022/10/26-18:17:30,1060.317627,1314.980957,1074.84668,970.2938232,1015.720154,929.1004028,870.2952881,752.1412964
2022/10/26-18:18:00,1058.080566,1315.490845,1067.452759,973.3120117,1012.361206,927.5404053,871.3812256,750.6083374
2022/10/26-18:18:30,1056.568115,1315.519653,1063.369873,959.9827881,1012.029785,927.0766602,871.8408813,753.762207
2022/10/26-18:19:00,1053.557251,1315.971558,1060.585693,957.2119141,1013.298035,927.9237061,872.2161255,754.6540527
2022/10/26-18:19:30,1053.277344,1317.058716,1059.109253,967.4221191,1011.903992,928.866333,873.8416748,759.1964722
2022/10/26-18:20:00,1053.493896,1316.073853,1058.637085,961.9146729,1010.631897,929.9320068,870.0722046,762.7627563
2022/10/26-18:20:30,1051.047485,1316.160767,1058.520386,956.4667969,1010.251953,930.6153564,870.2735596,765.8515015
2022/10/26-18:21:00,1049.991699,1317.663696,1057.140747,948.6947021,1011.321045,928.9384155,869.7614746,766.0596924
2022/10/26-18:21:30,1049.912598,1317.575317,1057.227295,952.9782715,1009.241333,926.5375977,871.0942383,765.5413818
2022/10/26-18:22:00,1049.314331,1316.772217,1057.509155,946.5748291,1006.79718,922.3869629,870.8330078,764.666748
2022/10/26-18:22:30,1051.652588,1317.156738,1058.299805,940.4807129,1005.339233,922.2362671,873.0368042,763.3112183
2022/10/26-18:23:00,1054.056885,1315.642944,1059.498901,919.6546631,1005.524414,920.7687378,875.8186646,763.3358154
2022/10/26-18:23:30,1058.540771,1317.927612,1063.488159,911.9691772,1006.159546,917.1079102,876.3803711,760.8556519
2022/10/26-18:24:00,1061.271484,1320.652344,1068.360107,912.1992188,1006.463501,917.9116211,878.2327881,759.0618896
2022/10/26-18:24:30,1062.11145,1324.086548,1070.348755,924.3548584,1006.998169,918.5670166,876.2832642,756.6917114
2022/10/26-18:25:00,1060.732178,1324.719604,1071.64209,939.6794434,1007.105774,918.6123657,876.2177734,755.4996948
2022/10/26-18:25:30,1060.427612,1325.530029,1070.470703,936.0628662,1006.575623,918.1829224,874.1237183,751.5565796
2022/10/26-18:26:00,1060.230469,1325.419434,1070.048096,929.5947266,1006.575439,917.0949097,873.3434448,750.0089722
2022/10/26-18:26:30,1059.076172,1324.328003,1070.249634,924.6419067,1007.089722,915.5273438,873.0801392,748.5686035
2022/10/26-18:27:00,1056.731812,1325.112671,1068.101807,919.1689453,1006.660034,914.7999878,870.4343262,747.3322754
2022/10/26-18:27:30,1053.291992,1321.924561,1065.995117,917.7094116,1004.254089,912.6848145,869.6463623,746.2977295
2022/10/26-18:28:00,1049.806152,1320.917847,1063.87207,923.5332031,1003.023682,910.8273926,867.5742798,744.9237671
2022/10/26-18:28:30,1047.583618,1317.149414,1063.441406,932.3773193,1001.533752,908.9910278,866.4584961,740.7019043
2022/10/26-18:29:00,1046.880859,1313.973022,1061.752686,946.8861084,1000.940857,908.4525757,867.1207886,739.241333
2022/10/26-18:29:30,1044.718018,1314.150391,1060.284546,950.7602539,1001.219055,909.9465942,865.8604126,736.9570313
2022/10/26-18:30:00,1043.410278,1315.045044,1060.522095,953.1881104,1000.621033,913.1706543,866.4850464,737.3999023
2022/10/26-18:30:30,1042.176636,1314.608643,1060.722412,965.3409424,1001.561218,914.5648804,865.8424683,733.7973633
2022/10/26-18:31:00,1041.706055,1315.088135,1064.182983,972.6662598,1001.225464,917.0462036,865.618103,733.9926147
2022/10/26-18:31:30,1040.54248,1313.279663,1067.852783,971.1219482,1002.348694,911.9654541,867.1806641,733.395813
2022/10/26-18:32:00,1041.119751,1310.566162,1073.335571,976.7215576,1004.84198,894.8084106,868.3515625,734.4105835
2022/10/26-18:32:30,1040.00708,1311.087036,1077.510254,1034.415527,1005.542969,886.5720825,869.0067139,733.309082
2022/10/26-18:33:00,1039.980347,1312.205078,1080.545532,981.9699707,1004.768616,893.9960327,868.2248535,736.6748047
2022/10/26-18:33:30,1040.280884,1314.998047,1081.681519,973.1846924,1002.605713,898.8673096,868.3908081,739.8491821
2022/10/26-18:34:00,1043.084839,1316.360229,1079.468262,975.2125244,1003.533142,898.2123413,867.026062,739.7628784
2022/10/26-18:34:30,1044.442993,1317.277466,1078.649536,973.845459,1002.827332,900.4573975,865.47052,740.210144
2022/10/26-18:35:00,1043.977783,1317.936157,1075.099976,975.012207,1002.003113,897.9146118,866.9532471,736.7528076
2022/10/26-18:35:30,1044.365845,1318.399414,1074.630859,968.0195313,1001.727112,899.1881104,864.947876,738.8151245
2022/10/26-18:36:00,1046.175049,1320.16748,1071.784546,958.3186035,999.8834229,898.8768311,865.0162964,738.9735718
2022/10/26-18:36:30,1045.411377,1319.251953,1066.866821,955.8907471,1001.186157,900.1307373,863.5570068,737.7158203
2022/10/26-18:37:00,1044.148682,1319.385742,1064.191528,956.8405762,1002.505188,904.1937256,862.6487427,737.5880127
2022/10/26-18:37:30,1041.896851,1317.513184,1064.256958,952.1135254,1003.598938,904.0510254,865.1260376,737.0916138
2022/10/26-18:38:00,1040.631104,1317.402954,1062.598022,949.3233643,1004.409485,906.9373169,865.6390991,739.2561035
2022/10/26-18:38:30,1042.19043,1318.348633,1062.665894,932.1343994,1011.396362,906.2731934,866.4599609,738.8635254
2022/10/26-18:39:00,1046.315552,1321.067139,1063.171631,918.6664429,1018.315002,903.1449585,869.3205566,741.4630127
2022/10/26-18:39:30,1050.190063,1324.834961,1065.079468,918.3848267,1022.340576,903.4395752,870.7682495,740.605957
2022/10/26-18:40:00,1053.301636,1328.040405,1067.827026,924.3224487,1020.791199,903.9005737,869.3550415,739.8658447
2022/10/26-18:40:30,1053.111572,1330.524048,1068.83606,923.8620605,1018.185242,907.3733521,872.1383057,738.5275269
2022/10/26-18:41:00,1055.925659,1333.513428,1066.029175,921.0272827,1015.539795,906.4932251,873.4789429,739.729126
2022/10/26-18:41:30,1056.93042,1336.6521,1066.768188,919.7433472,1013.853455,902.668396,873.1483765,740.4143677
2022/10/26-18:42:00,1055.869995,1336.102905,1065.62793,917.9778442,1012.175232,898.2965698,873.2407227,739.8778687
2022/10/26-18:42:30,1055.604004,1338.995117,1066.636108,914.5108032,1010.280151,895.9628296,871.6333008,739.116394
2022/10/26-18:43:00,1054.533936,1337.390869,1062.244873,912.833374,1005.931152,895.2738037,869.9875488,738.0844116
2022/10/26-18:43:30,1049.075195,1331.243652,1055.010986,909.7720337,1002.277588,892.6923828,867.9064331,735.873291
2022/10/26-18:44:00,1044.660767,1324.302246,1049.36145,902.2727661,997.4248047,887.0615234,864.8388062,730.7463379
2022/10/26-18:44:30,1038.511963,1316.966431,1043.272949,893.5686035,991.5650635,881.1747437,863.694519,728.1582642
2022/10/26-18:45:00,1031.669678,1307.032471,1038.219849,890.489563,985.572998,881.949585,847.6345215,725.9803467
2022/10/26-18:45:30,1024.507813,1299.120728,1033.191406,889.6188965,979.1557617,880.3114014,843.65271,721.1435547
2022/10/26-18:46:00,1020.943359,1293.493652,1030.780273,883.7530518,973.5632935,873.774231,842.8590698,717.3972778
2022/10/26-18:46:30,1016.956909,1289.136841,1025.260498,879.0440674,969.6365356,866.5252686,842.8390503,714.8213501
2022/10/26-18:47:00,1015.302124,1283.33728,1019.124634,880.3648071,965.8676147,856.0742798,842.5674438,714.039856
2022/10/26-18:47:30,1010.902344,1280.205933,1016.897949,879.9768677,961.5792236,851.8361816,843.7506104,712.3596191
2022/10/26-18:48:00,1010.108643,1278.181885,1018.281128,876.7059326,956.630127,845.4390259,843.9590454,712.8812256
2022/10/26-18:48:30,1011.030151,1273.828735,1014.260986,873.8848267,951.9960327,844.6422729,841.0665894,711.4420776
2022/10/26-18:49:00,1009.079224,1269.743896,1011.507324,871.5449829,949.7736206,841.677124,841.2738037,710.8765259
2022/10/26-18:49:30,1005.648438,1265.221191,1010.759766,870.392334,945.9483643,840.1809082,836.5071411,709.0980225
2022/10/26-18:50:00,1002.363647,1263.336182,1009.917725,866.8327026,944.6877441,838.453064,832.8217773,705.9120483
2022/10/26-18:50:30,1001.014893,1261.968994,1008.207642,864.5170288,941.7576904,835.7192993,833.0807495,696.9804688
2022/10/26-18:51:00,998.7803955,1260.40564,1005.171021,864.8694458,938.3493042,830.8339844,830.4360962,698.9682617
2022/10/26-18:51:30,997.5596924,1260.825195,1001.524536,865.2603149,936.7383423,830.3414307,828.8756714,693.2252808
2022/10/26-18:52:00,996.4720459,1260.44812,998.7155762,864.8817749,933.8334961,832.513916,826.9539185,692.1774292
2022/10/26-18:52:30,996.980835,1259.691162,997.7480469,861.1724243,932.8989868,830.8371582,824.8886108,689.3370361
2022/10/26-18:53:00,996.2519531,1258.656128,997.1096191,853.435791,929.7680054,831.2091675,820.263916,687.4116821
2022/10/26-18:53:30,995.8798828,1257.011963,997.9885254,854.0046997,930.1218262,828.2233276,817.9715576,687.34729
2022/10/26-18:54:00,993.2983398,1254.667358,993.2478027,856.2636719,928.8959961,829.8571167,817.0922241,685.4246216
2022/10/26-18:54:30,990.0982666,1253.973145,991.2044678,851.6432495,927.7683716,827.0479126,814.0300903,686.7973022
2022/10/26-18:55:00,988.3266602,1253.176147,989.3674316,851.9343262,926.6501465,824.3665771,811.0522461,689.5737915
2022/10/26-18:55:30,988.0212402,1251.157349,985.303833,850.1702881,926.6635742,821.2924805,811.1796265,688.1793213
2022/10/26-18:56:00,985.4667969,1249.55249,985.2341309,844.0981445,925.8312378,819.3967896,808.137085,686.8271484
2022/10/26-18:56:30,982.7296143,1248.453247,984.7585449,837.4257202,924.8033447,815.2148438,808.6889648,686.8330688
2022/10/26-18:57:00,982.4248657,1246.03479,981.3529053,835.1432495,923.2194214,814.244812,808.710083,684.692627
2022/10/26-18:57:30,981.1677246,1244.34668,977.9417725,840.8004761,923.1318359,815.2781982,809.5201416,683.8404541
2022/10/26-18:58:00,979.8485718,1244.686401,974.6071777,841.2432251,922.1294556,816.069458,809.0814819,682.5206909
2022/10/26-18:58:30,978.560791,1243.367554,973.324585,835.2926025,919.852478,813.3568726,809.463501,678.795166
2022/10/26-18:59:00,978.7463379,1241.353149,971.3575439,835.3168335,917.5255737,810.5499268,806.4550781,675.531189
2022/10/26-18:59:30,977.7456665,1240.927002,969.4466553,835.4405518,916.6748657,808.5797119,804.1473389,674.8602905
2022/10/26-19:00:00,976.7084351,1239.601807,967.0285645,835.597229,915.3787842,808.0203247,803.1126099,673.0167236
2022/10/26-19:00:30,976.015564,1240.747192,964.8846436,829.6060791,914.7129517,807.916748,801.0231323,670.6343994
2022/10/26-19:01:00,974.4780273,1241.118774,963.6323242,825.53302,911.5545654,806.862854,802.6360474,670.4678955
2022/10/26-19:01:30,972.6581421,1240.907837,961.1047363,828.3059692,908.8971558,806.0644531,798.9036865,671.6459961
2022/10/26-19:02:00,970.6561279,1239.57373,960.5725098,831.8911743,907.0829468,806.7755737,795.0061646,671.0344849
2022/10/26-19:02:30,968.6026611,1237.798584,958.12146,835.3179321,907.0785522,806.0144653,792.7390747,670.7932739
2022/10/26-19:03:00,965.4099731,1235.968994,958.4667969,826.8050537,903.7540283,806.0741577,782.9885864,669.2189331
2022/10/26-19:03:30,963.0154419,1233.097656,958.3430176,821.1251221,901.4552612,808.2449341,781.7701416,666.0890503
2022/10/26-19:04:00,961.0752563,1230.827881,958.3155518,826.3886108,899.3359375,804.2763672,780.0802002,662.7061768
2022/10/26-19:04:30,960.2911377,1229.984741,954.7490234,826.2759399,895.9694824,801.3400269,778.2415771,660.3505249
2022/10/26-19:05:00,958.4817505,1228.605957,953.9294434,823.822876,893.571228,798.7744141,774.4473267,658.5477295
2022/10/26-19:05:30,956.6768188,1226.626221,951.3924561,825.3495483,892.5405273,798.2056885,771.7650146,652.3699341
2022/10/26-19:06:00,956.208313,1224.649292,949.137207,829.3046875,892.6397705,796.4069214,768.3179321,651.43573
2022/10/26-19:06:30,953.5826416,1220.935181,946.9422607,827.1835327,890.1973877,787.9755859,766.8643799,650.5925293
2022/10/26-19:07:00,951.9765625,1216.715332,944.3859863,825.006958,889.3791504,784.5209351,768.6895142,648.5114136
2022/10/26-19:07:30,951.5429077,1214.42334,943.371582,820.5994873,886.206604,781.0071411,765.4421997,647.194397
2022/10/26-19:08:00,948.8430176,1211.883423,942.1369629,821.7849731,885.7879639,781.0458984,763.4484863,648.8615112
2022/10/26-19:08:30,947.0025024,1211.097778,941.3967285,821.461853,885.0681763,781.651062,764.4342651,647.6871338
2022/10/26-19:09:00,944.4268799,1208.252319,940.5838623,817.0154419,883.5539551,779.1574707,761.3181763,648.0610352
2022/10/26-19:09:30,941.0546265,1204.20459,939.4453125,818.8562012,882.6848145,779.1293945,762.0588379,646.7701416
2022/10/26-19:10:00,940.3844604,1202.31189,939.2487793,821.0812988,881.0177612,776.1242676,759.9249878,646.4035645
2022/10/26-19:10:30,939.0452271,1200.302856,938.4829102,817.0427856,878.3302002,777.2897339,758.3375854,645.1977539
2022/10/26-19:11:00,937.4342651,1200.204956,940.947876,806.7878418,876.9440308,777.8161011,754.5044556,643.5162354
2022/10/26-19:11:30,936.8662109,1200.666138,940.4897461,804.1546631,876.746521,780.6708984,754.5619507,643.2636108
2022/10/26-19:12:00,933.8824463,1200.682617,937.7161865,804.7711792,876.322998,777.7124634,755.3546753,642.4748535
